"poll_id","pollster_id","pollster","numeric_grade","pollscore","methodology","transparency_score","sample_size","population","population_full","party","answer","pct","state","candidate_name","end_date","candidate_binary","num_supporters"
87590,1528,"AtlasIntel",2.7,-0.8,"Online Ad",6,1980,"rv","rv","REP","Trump",47.7,"National","Donald Trump",2024-07-25,0,944
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"rv","rv","DEM","Harris",46,"National","Kamala Harris",2024-07-24,1,525
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"rv","rv","REP","Trump",48,"National","Donald Trump",2024-07-24,0,548
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"lv","lv","DEM","Harris",47,"National","Kamala Harris",2024-07-24,1,537
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"lv","lv","REP","Trump",48,"National","Donald Trump",2024-07-24,0,548
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"rv","rv","DEM","Harris",42,"National","Kamala Harris",2024-07-24,1,480
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"rv","rv","REP","Trump",42,"National","Donald Trump",2024-07-24,0,480
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"lv","lv","DEM","Harris",44,"National","Kamala Harris",2024-07-24,1,502
87557,1424,"Siena/NYT",3,-1.5,"Live Phone",9,1142,"lv","lv","REP","Trump",43,"National","Donald Trump",2024-07-24,0,491
87582,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1046,"rv","rv","DEM","Harris",46,"Wisconsin","Kamala Harris",2024-07-24,1,481
87582,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1046,"rv","rv","REP","Trump",46,"Wisconsin","Donald Trump",2024-07-24,0,481
87582,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1046,"rv","rv","DEM","Harris",49,"Wisconsin","Kamala Harris",2024-07-24,1,513
87582,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1046,"rv","rv","REP","Trump",50,"Wisconsin","Donald Trump",2024-07-24,0,523
87582,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1046,"rv","rv","REP","Trump",50,"Wisconsin","Donald Trump",2024-07-24,0,523
87582,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1046,"rv","rv","REP","Trump",49,"Wisconsin","Donald Trump",2024-07-24,0,513
87583,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1034,"rv","rv","DEM","Harris",45,"Pennsylvania","Kamala Harris",2024-07-24,1,465
87583,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1034,"rv","rv","REP","Trump",43,"Pennsylvania","Donald Trump",2024-07-24,0,445
87583,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1034,"rv","rv","DEM","Harris",49,"Pennsylvania","Kamala Harris",2024-07-24,1,507
87583,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1034,"rv","rv","REP","Trump",49,"Pennsylvania","Donald Trump",2024-07-24,0,507
87583,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1034,"rv","rv","REP","Trump",49,"Pennsylvania","Donald Trump",2024-07-24,0,507
87583,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1034,"rv","rv","REP","Trump",44,"Pennsylvania","Donald Trump",2024-07-24,0,455
87584,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1071,"rv","rv","DEM","Harris",47,"Minnesota","Kamala Harris",2024-07-24,1,503
87584,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1071,"rv","rv","REP","Trump",41,"Minnesota","Donald Trump",2024-07-24,0,439
87584,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1071,"rv","rv","DEM","Harris",52,"Minnesota","Kamala Harris",2024-07-24,1,557
87584,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1071,"rv","rv","REP","Trump",46,"Minnesota","Donald Trump",2024-07-24,0,493
87584,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1071,"rv","rv","REP","Trump",46,"Minnesota","Donald Trump",2024-07-24,0,493
87584,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1071,"rv","rv","REP","Trump",45,"Minnesota","Donald Trump",2024-07-24,0,482
87585,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1012,"rv","rv","DEM","Harris",43,"Michigan","Kamala Harris",2024-07-24,1,435
87585,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1012,"rv","rv","REP","Trump",45,"Michigan","Donald Trump",2024-07-24,0,455
87585,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1012,"rv","rv","DEM","Harris",49,"Michigan","Kamala Harris",2024-07-24,1,496
87585,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1012,"rv","rv","REP","Trump",49,"Michigan","Donald Trump",2024-07-24,0,496
87585,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1012,"rv","rv","REP","Trump",46,"Michigan","Donald Trump",2024-07-24,0,466
87585,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone/Text-to-Web",9,1012,"rv","rv","REP","Trump",48,"Michigan","Donald Trump",2024-07-24,0,486
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1241,"a","a","DEM","Harris",39,"National","Kamala Harris",2024-07-23,1,484
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1241,"a","a","REP","Trump",39,"National","Donald Trump",2024-07-23,0,484
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1018,"rv","rv","DEM","Harris",44,"National","Kamala Harris",2024-07-23,1,448
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1018,"rv","rv","REP","Trump",42,"National","Donald Trump",2024-07-23,0,428
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1241,"a","a","DEM","Harris",37,"National","Kamala Harris",2024-07-23,1,459
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1241,"a","a","REP","Trump",34,"National","Donald Trump",2024-07-23,0,422
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1018,"rv","rv","DEM","Harris",42,"National","Kamala Harris",2024-07-23,1,428
87530,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1018,"rv","rv","REP","Trump",38,"National","Donald Trump",2024-07-23,0,387
87542,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","DEM","Harris",47.4,"Arizona","Kamala Harris",2024-07-23,1,379
87542,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","REP","Trump",52.6,"Arizona","Donald Trump",2024-07-23,0,421
87542,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","DEM","Harris",39.8,"Arizona","Kamala Harris",2024-07-23,1,318
87542,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","REP","Trump",47.5,"Arizona","Donald Trump",2024-07-23,0,380
87543,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","DEM","Harris",48.9,"Georgia","Kamala Harris",2024-07-23,1,391
87543,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","REP","Trump",51.1,"Georgia","Donald Trump",2024-07-23,0,409
87543,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","DEM","Harris",43.3,"Georgia","Kamala Harris",2024-07-23,1,346
87543,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","REP","Trump",45.9,"Georgia","Donald Trump",2024-07-23,0,367
87544,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","DEM","Harris",49.1,"Michigan","Kamala Harris",2024-07-23,1,393
87544,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","REP","Trump",50.9,"Michigan","Donald Trump",2024-07-23,0,407
87544,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","DEM","Harris",43.8,"Michigan","Kamala Harris",2024-07-23,1,350
87544,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,800,"rv","rv","REP","Trump",44.1,"Michigan","Donald Trump",2024-07-23,0,353
87545,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,845,"rv","rv","DEM","Harris",50.6,"Wisconsin","Kamala Harris",2024-07-23,1,428
87545,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,845,"rv","rv","REP","Trump",49.4,"Wisconsin","Donald Trump",2024-07-23,0,417
87545,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,845,"rv","rv","DEM","Harris",45.4,"Wisconsin","Kamala Harris",2024-07-23,1,384
87545,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,845,"rv","rv","REP","Trump",44.9,"Wisconsin","Donald Trump",2024-07-23,0,379
87546,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,850,"rv","rv","DEM","Harris",48.9,"Pennsylvania","Kamala Harris",2024-07-23,1,416
87546,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,850,"rv","rv","REP","Trump",51.1,"Pennsylvania","Donald Trump",2024-07-23,0,434
87546,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,850,"rv","rv","DEM","Harris",44.3,"Pennsylvania","Kamala Harris",2024-07-23,1,377
87546,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,850,"rv","rv","REP","Trump",46.1,"Pennsylvania","Donald Trump",2024-07-23,0,392
87555,568,"YouGov",3,-1.1,"Online Panel",9,1155,"lv","lv","DEM","Harris",44,"National","Kamala Harris",2024-07-23,1,508
87555,568,"YouGov",3,-1.1,"Online Panel",9,1155,"lv","lv","REP","Trump",46,"National","Donald Trump",2024-07-23,0,531
87536,568,"YouGov",3,-1.1,"Online Panel",9,1435,"rv","rv","DEM","Harris",41,"National","Kamala Harris",2024-07-23,1,588
87536,568,"YouGov",3,-1.1,"Online Panel",9,1435,"rv","rv","REP","Trump",44,"National","Donald Trump",2024-07-23,0,631
87531,1205,"Marist",2.9,-0.9,"Online Panel",7,1117,"rv","rv","DEM","Harris",45,"National","Kamala Harris",2024-07-22,1,503
87531,1205,"Marist",2.9,-0.9,"Online Panel",7,1117,"rv","rv","REP","Trump",46,"National","Donald Trump",2024-07-22,0,514
87531,1205,"Marist",2.9,-0.9,"Online Panel",7,1117,"rv","rv","DEM","Harris",42,"National","Kamala Harris",2024-07-22,1,469
87531,1205,"Marist",2.9,-0.9,"Online Panel",7,1117,"rv","rv","REP","Trump",42,"National","Donald Trump",2024-07-22,0,469
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","REP","Trump",43,"National","Donald Trump",2024-07-22,0,507
87529,568,"YouGov",3,-1.1,"Online Panel",9,1115,"rv","rv","REP","Trump",45,"National","Donald Trump",2024-07-22,0,502
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","DEM","Harris",41,"National","Kamala Harris",2024-07-22,1,483
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","REP","Trump",43,"National","Donald Trump",2024-07-22,0,507
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","DEM","Harris",46,"National","Kamala Harris",2024-07-22,1,542
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","REP","Trump",46,"National","Donald Trump",2024-07-22,0,542
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","REP","Trump",46,"National","Donald Trump",2024-07-22,0,542
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","REP","Trump",46,"National","Donald Trump",2024-07-22,0,542
87529,568,"YouGov",3,-1.1,"Online Panel",9,1178,"rv","rv","REP","Trump",46,"National","Donald Trump",2024-07-22,0,542
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","DEM","Harris",47,"National","Kamala Harris",2024-07-21,1,462
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","REP","Trump",49,"National","Donald Trump",2024-07-21,0,481
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","REP","Trump",48,"National","Donald Trump",2024-07-21,0,471
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","REP","Trump",43,"National","Donald Trump",2024-07-21,0,422
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","REP","Trump",49,"National","Donald Trump",2024-07-21,0,481
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","REP","Trump",48,"National","Donald Trump",2024-07-21,0,471
87520,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,982,"lv","lv","REP","Trump",50,"National","Donald Trump",2024-07-21,0,491
87524,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1257,"rv","rv","REP","Trump",48,"National","Donald Trump",2024-07-21,0,603
87524,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1257,"rv","rv","REP","Trump",44,"National","Donald Trump",2024-07-21,0,553
87524,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1257,"rv","rv","DEM","Harris",47,"National","Kamala Harris",2024-07-21,1,591
87524,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1257,"rv","rv","REP","Trump",49,"National","Donald Trump",2024-07-21,0,616
87524,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1257,"rv","rv","DEM","Harris",41,"National","Kamala Harris",2024-07-21,1,515
87524,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1257,"rv","rv","REP","Trump",45,"National","Donald Trump",2024-07-21,0,566
